date,temp_avg,year,county_code,county_name
201401,39.9,2014,MN-009,Benton County
201402,39.0,2014,MN-009,Benton County
201403,39.0,2014,MN-009,Benton County
201404,39.3,2014,MN-009,Benton County
201405,39.5,2014,MN-009,Benton County
201406,39.7,2014,MN-009,Benton County
201407,39.5,2014,MN-009,Benton County
201408,39.5,2014,MN-009,Benton County
201409,39.2,2014,MN-009,Benton County
201410,39.3,2014,MN-009,Benton County
201411,38.8,2014,MN-009,Benton County
201412,40.1,2014,MN-009,Benton County
201501,41.1,2015,MN-009,Benton County
201502,41.4,2015,MN-009,Benton County
201503,42.2,2015,MN-009,Benton County
201504,42.8,2015,MN-009,Benton County
201505,42.7,2015,MN-009,Benton County
201506,42.6,2015,MN-009,Benton County
201507,42.8,2015,MN-009,Benton County
201508,42.6,2015,MN-009,Benton County
201509,43.0,2015,MN-009,Benton County
201510,43.1,2015,MN-009,Benton County
201511,44.5,2015,MN-009,Benton County
201512,44.8,2015,MN-009,Benton County
201601,44.6,2016,MN-009,Benton County
201602,45.7,2016,MN-009,Benton County
201603,46.3,2016,MN-009,Benton County
201604,46.1,2016,MN-009,Benton County
201605,46.2,2016,MN-009,Benton County
201606,46.3,2016,MN-009,Benton County
201607,46.3,2016,MN-009,Benton County
201608,46.5,2016,MN-009,Benton County
201609,46.2,2016,MN-009,Benton County
201610,46.2,2016,MN-009,Benton County
201611,46.4,2016,MN-009,Benton County
201612,45.6,2016,MN-009,Benton County
201701,45.9,2017,MN-009,Benton County
201702,46.3,2017,MN-009,Benton County
201703,45.7,2017,MN-009,Benton County
201704,45.8,2017,MN-009,Benton County
201705,45.6,2017,MN-009,Benton County
201706,45.5,2017,MN-009,Benton County
201707,45.5,2017,MN-009,Benton County
201708,45.1,2017,MN-009,Benton County
201709,45.2,2017,MN-009,Benton County
201710,45.1,2017,MN-009,Benton County
201711,44.2,2017,MN-009,Benton County
201712,44.0,2017,MN-009,Benton County
201801,43.7,2018,MN-009,Benton County
201802,42.3,2018,MN-009,Benton County
201803,42.2,2018,MN-009,Benton County
201804,41.2,2018,MN-009,Benton County
201805,41.8,2018,MN-009,Benton County
201806,42.0,2018,MN-009,Benton County
201807,42.0,2018,MN-009,Benton County
201808,42.4,2018,MN-009,Benton County
201809,42.3,2018,MN-009,Benton County
201810,41.8,2018,MN-009,Benton County
201811,41.3,2018,MN-009,Benton County
201812,41.9,2018,MN-009,Benton County
201901,41.5,2019,MN-009,Benton County
201902,41.3,2019,MN-009,Benton County
201903,40.9,2019,MN-009,Benton County
201904,41.7,2019,MN-009,Benton County
201905,40.8,2019,MN-009,Benton County
201906,40.6,2019,MN-009,Benton County
201907,40.7,2019,MN-009,Benton County
201908,40.5,2019,MN-009,Benton County
201909,40.5,2019,MN-009,Benton County
201910,40.7,2019,MN-009,Benton County
201911,40.9,2019,MN-009,Benton County
201912,40.6,2019,MN-009,Benton County
202001,41.2,2020,MN-009,Benton County
202002,41.9,2020,MN-009,Benton County
202003,42.6,2020,MN-009,Benton County
202004,42.6,2020,MN-009,Benton County
202005,42.9,2020,MN-009,Benton County
202006,43.2,2020,MN-009,Benton County
202007,43.3,2020,MN-009,Benton County
202008,43.5,2020,MN-009,Benton County
202009,43.2,2020,MN-009,Benton County
202010,42.9,2020,MN-009,Benton County
202011,43.6,2020,MN-009,Benton County
202012,44.0,2020,MN-009,Benton County
202101,44.2,2021,MN-009,Benton County
202102,43.6,2021,MN-009,Benton County
202103,43.8,2021,MN-009,Benton County
202104,44.0,2021,MN-009,Benton County
202105,44.1,2021,MN-009,Benton County
202106,44.2,2021,MN-009,Benton County
202107,44.1,2021,MN-009,Benton County
202108,44.3,2021,MN-009,Benton County
202109,44.7,2021,MN-009,Benton County
202110,45.7,2021,MN-009,Benton County
202111,45.5,2021,MN-009,Benton County
202112,45.3,2021,MN-009,Benton County
202201,44.2,2022,MN-009,Benton County
202202,44.3,2022,MN-009,Benton County
202203,43.6,2022,MN-009,Benton County
202204,43.1,2022,MN-009,Benton County
202205,43.2,2022,MN-009,Benton County
202206,43.0,2022,MN-009,Benton County
202207,43.0,2022,MN-009,Benton County
202208,42.8,2022,MN-009,Benton County
202209,42.7,2022,MN-009,Benton County
202210,42.4,2022,MN-009,Benton County
202211,42.2,2022,MN-009,Benton County
202212,41.8,2022,MN-009,Benton County
202301,42.8,2023,MN-009,Benton County
202302,43.4,2023,MN-009,Benton County
202303,43.0,2023,MN-009,Benton County
202304,43.1,2023,MN-009,Benton County
202305,43.4,2023,MN-009,Benton County
202306,43.6,2023,MN-009,Benton County
202307,43.5,2023,MN-009,Benton County
202308,43.6,2023,MN-009,Benton County
202309,43.9,2023,MN-009,Benton County
202310,43.9,2023,MN-009,Benton County
202311,44.1,2023,MN-009,Benton County
202312,45.4,2023,MN-009,Benton County
201101,43.5,2011,MN-011,Big Stone County
201102,43.7,2011,MN-011,Big Stone County
201103,42.6,2011,MN-011,Big Stone County
201104,41.8,2011,MN-011,Big Stone County
201105,41.6,2011,MN-011,Big Stone County
201106,41.5,2011,MN-011,Big Stone County
201107,41.8,2011,MN-011,Big Stone County
201108,41.6,2011,MN-011,Big Stone County
201109,41.8,2011,MN-011,Big Stone County
201110,41.9,2011,MN-011,Big Stone County
201111,42.1,2011,MN-011,Big Stone County
201112,43.3,2011,MN-011,Big Stone County
201201,44.6,2012,MN-011,Big Stone County
201202,45.6,2012,MN-011,Big Stone County
201203,47.3,2012,MN-011,Big Stone County
201204,47.8,2012,MN-011,Big Stone County
201205,48.3,2012,MN-011,Big Stone County
201206,48.6,2012,MN-011,Big Stone County
201207,48.7,2012,MN-011,Big Stone County
201208,48.5,2012,MN-011,Big Stone County
201209,48.5,2012,MN-011,Big Stone County
201210,48.0,2012,MN-011,Big Stone County
201211,47.9,2012,MN-011,Big Stone County
201212,47.1,2012,MN-011,Big Stone County
201301,46.4,2013,MN-011,Big Stone County
201302,45.6,2013,MN-011,Big Stone County
201303,43.6,2013,MN-011,Big Stone County
201304,42.4,2013,MN-011,Big Stone County
201305,42.0,2013,MN-011,Big Stone County
201306,41.7,2013,MN-011,Big Stone County
201307,41.3,2013,MN-011,Big Stone County
201308,41.4,2013,MN-011,Big Stone County
201309,41.9,2013,MN-011,Big Stone County
201310,41.9,2013,MN-011,Big Stone County
201311,41.6,2013,MN-011,Big Stone County
201312,41.0,2013,MN-011,Big Stone County
201401,40.5,2014,MN-011,Big Stone County
201402,40.0,2014,MN-011,Big Stone County
201403,40.5,2014,MN-011,Big Stone County
201404,41.1,2014,MN-011,Big Stone County
201405,41.2,2014,MN-011,Big Stone County
201406,41.3,2014,MN-011,Big Stone County
201407,41.0,2014,MN-011,Big Stone County
201408,40.9,2014,MN-011,Big Stone County
201409,40.6,2014,MN-011,Big Stone County
201410,40.9,2014,MN-011,Big Stone County
201411,40.3,2014,MN-011,Big Stone County
201412,41.4,2014,MN-011,Big Stone County
201501,42.3,2015,MN-011,Big Stone County
201502,42.5,2015,MN-011,Big Stone County
201503,43.2,2015,MN-011,Big Stone County
201504,43.8,2015,MN-011,Big Stone County
201505,43.7,2015,MN-011,Big Stone County
201506,43.8,2015,MN-011,Big Stone County
201507,44.0,2015,MN-011,Big Stone County
201508,43.9,2015,MN-011,Big Stone County
201509,44.4,2015,MN-011,Big Stone County
201510,44.6,2015,MN-011,Big Stone County
201511,45.9,2015,MN-011,Big Stone County
201512,46.1,2015,MN-011,Big Stone County
201601,45.8,2016,MN-011,Big Stone County
201602,47.0,2016,MN-011,Big Stone County
201603,47.4,2016,MN-011,Big Stone County
201604,47.3,2016,MN-011,Big Stone County
201605,47.6,2016,MN-011,Big Stone County
201606,47.8,2016,MN-011,Big Stone County
201607,47.7,2016,MN-011,Big Stone County
201608,47.9,2016,MN-011,Big Stone County
201609,47.5,2016,MN-011,Big Stone County
201610,47.4,2016,MN-011,Big Stone County
201611,47.7,2016,MN-011,Big Stone County
201612,47.0,2016,MN-011,Big Stone County
201701,47.0,2017,MN-011,Big Stone County
201702,47.3,2017,MN-011,Big Stone County
201703,46.6,2017,MN-011,Big Stone County
201704,46.7,2017,MN-011,Big Stone County
201705,46.4,2017,MN-011,Big Stone County
201706,46.3,2017,MN-011,Big Stone County
201707,46.4,2017,MN-011,Big Stone County
201708,46.0,2017,MN-011,Big Stone County
201709,46.1,2017,MN-011,Big Stone County
201710,46.0,2017,MN-011,Big Stone County
201711,45.1,2017,MN-011,Big Stone County
201712,45.2,2017,MN-011,Big Stone County
201801,45.1,2018,MN-011,Big Stone County
201802,43.7,2018,MN-011,Big Stone County
201803,43.6,2018,MN-011,Big Stone County
201804,42.6,2018,MN-011,Big Stone County
201805,43.3,2018,MN-011,Big Stone County
201806,43.6,2018,MN-011,Big Stone County
201807,43.6,2018,MN-011,Big Stone County
201808,43.9,2018,MN-011,Big Stone County
201809,43.8,2018,MN-011,Big Stone County
201810,43.3,2018,MN-011,Big Stone County
201811,42.8,2018,MN-011,Big Stone County
201812,43.2,2018,MN-011,Big Stone County
201901,42.7,2019,MN-011,Big Stone County
201902,42.1,2019,MN-011,Big Stone County
201903,41.7,2019,MN-011,Big Stone County
201904,42.4,2019,MN-011,Big Stone County
201905,41.5,2019,MN-011,Big Stone County
201906,41.2,2019,MN-011,Big Stone County
201907,41.3,2019,MN-011,Big Stone County
201908,41.1,2019,MN-011,Big Stone County
201909,41.2,2019,MN-011,Big Stone County
201910,41.2,2019,MN-011,Big Stone County
201911,41.6,2019,MN-011,Big Stone County
201912,41.2,2019,MN-011,Big Stone County
202001,41.6,2020,MN-011,Big Stone County
202002,42.7,2020,MN-011,Big Stone County
202003,43.5,2020,MN-011,Big Stone County
202004,43.4,2020,MN-011,Big Stone County
202005,43.6,2020,MN-011,Big Stone County
202006,43.9,2020,MN-011,Big Stone County
202007,44.0,2020,MN-011,Big Stone County
202008,44.4,2020,MN-011,Big Stone County
202009,44.1,2020,MN-011,Big Stone County
202010,44.0,2020,MN-011,Big Stone County
202011,44.6,2020,MN-011,Big Stone County
202012,45.2,2020,MN-011,Big Stone County
202101,45.8,2021,MN-011,Big Stone County
202102,45.1,2021,MN-011,Big Stone County
202103,45.5,2021,MN-011,Big Stone County
202104,45.7,2021,MN-011,Big Stone County
202105,45.8,2021,MN-011,Big Stone County
202106,45.9,2021,MN-011,Big Stone County
202107,45.9,2021,MN-011,Big Stone County
202108,45.9,2021,MN-011,Big Stone County
202109,46.3,2021,MN-011,Big Stone County
202110,47.2,2021,MN-011,Big Stone County
202111,47.0,2021,MN-011,Big Stone County
202112,46.6,2021,MN-011,Big Stone County
202201,45.4,2022,MN-011,Big Stone County
202202,45.6,2022,MN-011,Big Stone County
202203,44.7,2022,MN-011,Big Stone County
202204,44.2,2022,MN-011,Big Stone County
202205,44.2,2022,MN-011,Big Stone County
202206,44.0,2022,MN-011,Big Stone County
202207,44.0,2022,MN-011,Big Stone County
202208,43.9,2022,MN-011,Big Stone County
202209,43.9,2022,MN-011,Big Stone County
202210,43.6,2022,MN-011,Big Stone County
202211,43.2,2022,MN-011,Big Stone County
202212,42.7,2022,MN-011,Big Stone County
202301,43.3,2023,MN-011,Big Stone County
202302,43.7,2023,MN-011,Big Stone County
202303,42.9,2023,MN-011,Big Stone County
202304,43.0,2023,MN-011,Big Stone County
202305,43.4,2023,MN-011,Big Stone County
202306,43.5,2023,MN-011,Big Stone County
202307,43.2,2023,MN-011,Big Stone County
202308,43.3,2023,MN-011,Big Stone County
202309,43.5,2023,MN-011,Big Stone County
202310,43.4,2023,MN-011,Big Stone County
202311,43.8,2023,MN-011,Big Stone County
202312,45.3,2023,MN-011,Big Stone County
201101,45.6,2011,MN-013,Blue Earth County
201102,45.8,2011,MN-013,Blue Earth County
201103,45.1,2011,MN-013,Blue Earth County
201104,44.3,2011,MN-013,Blue Earth County
201105,44.1,2011,MN-013,Blue Earth County
201106,44.2,2011,MN-013,Blue Earth County
201107,44.5,2011,MN-013,Blue Earth County
201108,44.2,2011,MN-013,Blue Earth County
201109,44.3,2011,MN-013,Blue Earth County
201110,44.3,2011,MN-013,Blue Earth County
201111,44.6,2011,MN-013,Blue Earth County
201112,45.6,2011,MN-013,Blue Earth County
201201,46.7,2012,MN-013,Blue Earth County
201202,47.6,2012,MN-013,Blue Earth County
201203,49.3,2012,MN-013,Blue Earth County
201204,49.7,2012,MN-013,Blue Earth County
201205,50.2,2012,MN-013,Blue Earth County
201206,50.4,2012,MN-013,Blue Earth County
201207,50.5,2012,MN-013,Blue Earth County
201208,50.4,2012,MN-013,Blue Earth County
201209,50.5,2012,MN-013,Blue Earth County
201210,50.0,2012,MN-013,Blue Earth County
201211,50.0,2012,MN-013,Blue Earth County
201212,49.7,2012,MN-013,Blue Earth County
201301,49.1,2013,MN-013,Blue Earth County
201302,48.4,2013,MN-013,Blue Earth County
201303,46.5,2013,MN-013,Blue Earth County
201304,45.7,2013,MN-013,Blue Earth County
201305,45.1,2013,MN-013,Blue Earth County
201306,44.8,2013,MN-013,Blue Earth County
201307,44.3,2013,MN-013,Blue Earth County
201308,44.4,2013,MN-013,Blue Earth County
201309,44.8,2013,MN-013,Blue Earth County
201310,44.9,2013,MN-013,Blue Earth County
201311,44.5,2013,MN-013,Blue Earth County
201312,43.7,2013,MN-013,Blue Earth County
201401,43.0,2014,MN-013,Blue Earth County
201402,42.1,2014,MN-013,Blue Earth County
201403,42.2,2014,MN-013,Blue Earth County
201404,42.6,2014,MN-013,Blue Earth County
201405,42.7,2014,MN-013,Blue Earth County
201406,42.8,2014,MN-013,Blue Earth County
201407,42.5,2014,MN-013,Blue Earth County
201408,42.5,2014,MN-013,Blue Earth County
201409,42.2,2014,MN-013,Blue Earth County
201410,42.2,2014,MN-013,Blue Earth County
201411,41.7,2014,MN-013,Blue Earth County
201412,42.7,2014,MN-013,Blue Earth County
201501,43.5,2015,MN-013,Blue Earth County
201502,43.7,2015,MN-013,Blue Earth County
201503,44.5,2015,MN-013,Blue Earth County
201504,44.9,2015,MN-013,Blue Earth County
201505,45.0,2015,MN-013,Blue Earth County
201506,44.9,2015,MN-013,Blue Earth County
201507,45.1,2015,MN-013,Blue Earth County
201508,44.8,2015,MN-013,Blue Earth County
201509,45.3,2015,MN-013,Blue Earth County
201510,45.5,2015,MN-013,Blue Earth County
201511,46.7,2015,MN-013,Blue Earth County
201512,47.1,2015,MN-013,Blue Earth County
201601,46.9,2016,MN-013,Blue Earth County
201602,47.9,2016,MN-013,Blue Earth County
201603,48.3,2016,MN-013,Blue Earth County
201604,48.3,2016,MN-013,Blue Earth County
201605,48.4,2016,MN-013,Blue Earth County
201606,48.6,2016,MN-013,Blue Earth County
201607,48.7,2016,MN-013,Blue Earth County
201608,48.9,2016,MN-013,Blue Earth County
201609,48.7,2016,MN-013,Blue Earth County
201610,48.8,2016,MN-013,Blue Earth County
201611,49.1,2016,MN-013,Blue Earth County
201612,48.3,2016,MN-013,Blue Earth County
201701,48.7,2017,MN-013,Blue Earth County
201702,49.2,2017,MN-013,Blue Earth County
201703,48.6,2017,MN-013,Blue Earth County
201704,48.6,2017,MN-013,Blue Earth County
201705,48.4,2017,MN-013,Blue Earth County
201706,48.3,2017,MN-013,Blue Earth County
201707,48.4,2017,MN-013,Blue Earth County
201708,48.0,2017,MN-013,Blue Earth County
201709,48.0,2017,MN-013,Blue Earth County
201710,47.8,2017,MN-013,Blue Earth County
201711,47.0,2017,MN-013,Blue Earth County
201712,47.0,2017,MN-013,Blue Earth County
201801,46.5,2018,MN-013,Blue Earth County
201802,45.1,2018,MN-013,Blue Earth County
201803,44.9,2018,MN-013,Blue Earth County
201804,43.7,2018,MN-013,Blue Earth County
201805,44.4,2018,MN-013,Blue Earth County
201806,44.5,2018,MN-013,Blue Earth County
201807,44.5,2018,MN-013,Blue Earth County
201808,44.8,2018,MN-013,Blue Earth County
201809,44.8,2018,MN-013,Blue Earth County
201810,44.4,2018,MN-013,Blue Earth County
201811,43.8,2018,MN-013,Blue Earth County
201812,44.2,2018,MN-013,Blue Earth County
201901,44.2,2019,MN-013,Blue Earth County
201902,43.8,2019,MN-013,Blue Earth County
201903,43.4,2019,MN-013,Blue Earth County
201904,44.4,2019,MN-013,Blue Earth County
201905,43.4,2019,MN-013,Blue Earth County
201906,43.2,2019,MN-013,Blue Earth County
201907,43.2,2019,MN-013,Blue Earth County
201908,43.0,2019,MN-013,Blue Earth County
201909,43.1,2019,MN-013,Blue Earth County
201910,43.1,2019,MN-013,Blue Earth County
201911,43.4,2019,MN-013,Blue Earth County
201912,43.2,2019,MN-013,Blue Earth County
202001,43.6,2020,MN-013,Blue Earth County
202002,44.4,2020,MN-013,Blue Earth County
202003,45.2,2020,MN-013,Blue Earth County
202004,45.0,2020,MN-013,Blue Earth County
202005,45.2,2020,MN-013,Blue Earth County
202006,45.6,2020,MN-013,Blue Earth County
202007,45.7,2020,MN-013,Blue Earth County
202008,45.9,2020,MN-013,Blue Earth County
202009,45.5,2020,MN-013,Blue Earth County
202010,45.3,2020,MN-013,Blue Earth County
202011,46.0,2020,MN-013,Blue Earth County
202012,46.3,2020,MN-013,Blue Earth County
202101,46.6,2021,MN-013,Blue Earth County
202102,45.9,2021,MN-013,Blue Earth County
202103,46.2,2021,MN-013,Blue Earth County
202104,46.4,2021,MN-013,Blue Earth County
202105,46.5,2021,MN-013,Blue Earth County
202106,46.7,2021,MN-013,Blue Earth County
202107,46.6,2021,MN-013,Blue Earth County
202108,46.6,2021,MN-013,Blue Earth County
202109,47.0,2021,MN-013,Blue Earth County
202110,48.0,2021,MN-013,Blue Earth County
202111,47.8,2021,MN-013,Blue Earth County
202112,47.8,2021,MN-013,Blue Earth County
202201,46.7,2022,MN-013,Blue Earth County
202202,47.0,2022,MN-013,Blue Earth County
202203,46.4,2022,MN-013,Blue Earth County
202204,45.9,2022,MN-013,Blue Earth County
202205,46.0,2022,MN-013,Blue Earth County
202206,45.7,2022,MN-013,Blue Earth County
202207,45.8,2022,MN-013,Blue Earth County
202208,45.7,2022,MN-013,Blue Earth County
202209,45.6,2022,MN-013,Blue Earth County
202210,45.1,2022,MN-013,Blue Earth County
202211,44.9,2022,MN-013,Blue Earth County
202212,44.2,2022,MN-013,Blue Earth County
202301,45.0,2023,MN-013,Blue Earth County
202302,45.3,2023,MN-013,Blue Earth County
202303,44.9,2023,MN-013,Blue Earth County
202304,45.3,2023,MN-013,Blue Earth County
202305,45.5,2023,MN-013,Blue Earth County
202306,45.6,2023,MN-013,Blue Earth County
202307,45.3,2023,MN-013,Blue Earth County
202308,45.5,2023,MN-013,Blue Earth County
202309,45.7,2023,MN-013,Blue Earth County
202310,45.9,2023,MN-013,Blue Earth County
202311,46.1,2023,MN-013,Blue Earth County
202312,47.5,2023,MN-013,Blue Earth County
201101,45.1,2011,MN-015,Brown County
201102,45.3,2011,MN-015,Brown County
201103,44.5,2011,MN-015,Brown County
201104,43.8,2011,MN-015,Brown County
201105,43.6,2011,MN-015,Brown County
201106,43.6,2011,MN-015,Brown County
201107,44.0,2011,MN-015,Brown County
201108,43.7,2011,MN-015,Brown County
201109,43.8,2011,MN-015,Brown County
201110,43.8,2011,MN-015,Brown County
201111,44.1,2011,MN-015,Brown County
201112,45.1,2011,MN-015,Brown County
201201,46.4,2012,MN-015,Brown County
201202,47.3,2012,MN-015,Brown County
201203,49.0,2012,MN-015,Brown County
201204,49.4,2012,MN-015,Brown County
201205,50.0,2012,MN-015,Brown County
201206,50.3,2012,MN-015,Brown County
201207,50.3,2012,MN-015,Brown County
201208,50.2,2012,MN-015,Brown County
201209,50.3,2012,MN-015,Brown County
201210,49.8,2012,MN-015,Brown County
201211,49.7,2012,MN-015,Brown County
201212,49.3,2012,MN-015,Brown County
201301,48.7,2013,MN-015,Brown County
201302,48.0,2013,MN-015,Brown County
201303,46.1,2013,MN-015,Brown County
201304,45.2,2013,MN-015,Brown County
201305,44.5,2013,MN-015,Brown County
201306,44.2,2013,MN-015,Brown County
201307,43.8,2013,MN-015,Brown County
201308,43.8,2013,MN-015,Brown County
201309,44.2,2013,MN-015,Brown County
201310,44.4,2013,MN-015,Brown County
201311,44.0,2013,MN-015,Brown County
201312,43.2,2013,MN-015,Brown County
201401,42.6,2014,MN-015,Brown County
201402,42.0,2014,MN-015,Brown County
201403,42.0,2014,MN-015,Brown County
201404,42.4,2014,MN-015,Brown County
201405,42.6,2014,MN-015,Brown County
201406,42.7,2014,MN-015,Brown County
201407,42.4,2014,MN-015,Brown County
201408,42.5,2014,MN-015,Brown County
201409,42.1,2014,MN-015,Brown County
201410,42.2,2014,MN-015,Brown County
201411,41.7,2014,MN-015,Brown County
201412,42.7,2014,MN-015,Brown County
201501,43.5,2015,MN-015,Brown County
201502,43.7,2015,MN-015,Brown County
201503,44.4,2015,MN-015,Brown County
201504,44.9,2015,MN-015,Brown County
201505,44.9,2015,MN-015,Brown County
201506,44.9,2015,MN-015,Brown County
201507,45.0,2015,MN-015,Brown County
201508,44.8,2015,MN-015,Brown County
201509,45.3,2015,MN-015,Brown County
201510,45.4,2015,MN-015,Brown County
201511,46.7,2015,MN-015,Brown County
201512,47.0,2015,MN-015,Brown County
